time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var,District
2018-03-28 16:16:00,209190704.0,2551856.0,12238,15.225310502951134,86.27367375040504,15.49243827160494,58.43805114638448,0.03586525,4.5625753974037417e-08,0.00076775,3.6667319444444447e-08,ElBorn
2018-03-28 16:18:00,205107305.0,2012688.0,12020,15.19744020978711,87.4375181416266,13.977253968253969,58.1728253968254,0.03523,4.6341203723837524e-08,0.0006696666666666,4.1009884920634926e-08,ElBorn
2018-03-28 16:20:00,244770936.0,3320616.0,14098,15.16094248851162,88.41348465366026,15.346758078231291,75.96241786487323,0.0421541666666666,4.689734313271003e-08,0.0010080833333333,4.247606652837903e-08,ElBorn
2018-03-28 16:22:00,171757376.0,1748160.0,10168,15.181099643243186,86.91684337356152,14.037872023809523,64.50515873015873,0.0292650833333333,4.5163923872691294e-08,0.0005975833333333,3.5689867063492066e-08,ElBorn
2018-03-28 16:24:00,235021312.0,2729104.0,13703,15.095089427975106,87.50691744272814,15.36464579659024,60.214902998236326,0.0402060833333333,4.523084976837704e-08,0.000859,4.625784424603176e-08,ElBorn
2018-03-28 16:26:00,251096992.0,2861272.0,14609,15.198282955542412,87.46495524761353,15.091726366062648,69.32881022615535,0.04322875,4.6118669460482535e-08,0.0009860833333333,4.5362848544973546e-08,ElBorn
2018-03-28 16:28:00,193052808.0,1911160.0,11212,15.259219641326386,86.02278439573162,15.442752446828534,59.15745694522869,0.0328598333333333,4.6306763672214386e-08,0.0005803333333333,3.44663373015873e-08,ElBorn
2018-03-28 16:30:00,174618656.0,1601736.0,10330,15.05255609805582,87.16807459652354,15.832967032967032,64.72967032967033,0.0294744166666666,4.524049691684297e-08,0.00050875,2.8028044642857143e-08,ElBorn
2018-03-28 16:32:00,174561272.0,1944424.0,10360,15.151777149603832,87.56464709385318,13.895361552028218,51.603112874779534,0.0297343333333333,4.5564844512326814e-08,0.0005055,2.9107511904761903e-08,ElBorn
2018-03-28 16:34:00,201788352.0,2265520.0,11733,15.245858268960944,86.14137600125692,15.536940836940836,61.45660063841882,0.0343103333333333,4.626470053068162e-08,0.0006605833333333,3.5279490139490145e-08,ElBorn
2018-03-28 16:36:00,169560256.0,1299224.0,10251,15.168582870027628,87.57225814038138,13.754313725490196,41.87980392156863,0.0286743333333333,4.3751137082732355e-08,0.00041725,1.8164902777777776e-08,ElBorn
2018-03-28 16:38:00,173236776.0,1248000.0,10192,15.29412250622804,86.16232236051123,14.14909951159951,49.95529609279609,0.0292755833333333,4.499549470307929e-08,0.0004434166666666,2.425102083333333e-08,ElBorn
2018-03-28 16:40:00,156096136.0,1136536.0,9241,15.198980227243885,87.24783488840676,15.204636544011544,36.52414592352092,0.0266485,4.685234610554551e-08,0.0003745833333333,1.7351147607022606e-08,ElBorn
2018-03-28 16:42:00,196270432.0,1891872.0,11464,15.19179755145717,88.63323952407902,16.385668816137564,55.92621941137566,0.033343,4.6289612351636737e-08,0.0006569166666666,3.4112727513227525e-08,ElBorn
2018-03-28 16:44:00,143502984.0,1170624.0,8505,15.254948049135022,89.09355578214449,15.32179487179487,34.31196581196581,0.023718,4.456831043101549e-08,0.0003371666666666,1.766326388888889e-08,ElBorn
2018-03-28 16:46:00,146902688.0,1106680.0,8650,15.332117893854624,88.05970235180786,15.77777777777778,42.08243616287095,0.0246326666666666,4.503259413716914e-08,0.00035425,2.0438622354497358e-08,ElBorn
2018-03-28 16:48:00,216721688.0,2471752.0,12408,15.287400868841678,87.31545878394606,14.7481207266254,62.29963587814056,0.0366466666666666,4.575177127034994e-08,0.000839,5.0769293740981246e-08,ElBorn
2018-03-28 16:50:00,177401664.0,1925208.0,10442,15.330598086506075,87.79252521741223,14.896708937198069,51.91850845410628,0.03001825,4.5705217806142046e-08,0.0005910833333333,3.0963181878306885e-08,ElBorn
2018-03-28 16:52:00,196482912.0,1784224.0,11282,15.296021530209806,87.41297701181202,14.218865604092876,59.09066312475404,0.0329585,4.5430985398148337e-08,0.000615,3.53537867965368e-08,ElBorn
2018-03-28 16:54:00,169130848.0,1693808.0,10015,15.075242298617193,86.6114867718089,14.444657029478456,85.36883503401361,0.0286020833333333,4.491659737248206e-08,0.000536,3.6124873015873024e-08,ElBorn
2018-03-28 16:56:00,208862656.0,2616824.0,12159,15.430796847153806,87.1279026515775,17.057961309523808,56.9916583994709,0.0353085833333333,4.6174926973243276e-08,0.0007793333333333,3.4513337481962486e-08,ElBorn
2018-03-28 16:58:00,178187472.0,1712872.0,10414,15.194973368167348,87.90826087195107,16.13251013171226,45.93904508611955,0.0300915,4.5698715692933675e-08,0.0004939166666666,2.2179564484126986e-08,ElBorn
2018-03-28 17:00:00,195612432.0,2257432.0,11332,15.264980887074625,86.19332676844273,16.017228835978838,70.16539351851851,0.0333123333333333,4.56265291959668e-08,0.0006741666666666,3.894481349206349e-08,ElBorn
2018-03-28 17:02:00,223699488.0,2720056.0,13071,15.283204557855152,86.96023352571886,16.556272152874094,80.40046232085066,0.0382838333333333,4.6739526406508874e-08,0.0007798333333333,3.667439186507937e-08,ElBorn
2018-03-28 17:04:00,213419480.0,2611160.0,12464,15.182296538523442,87.91233286139646,15.125499037999036,57.121789989845546,0.03629425,4.5424161500449656e-08,0.0008418333333333,4.8402866522366526e-08,ElBorn
2018-03-28 17:06:00,227227112.0,2563264.0,13072,15.323697317909652,87.61635691384625,14.3793430335097,69.16645355673134,0.0390029166666666,4.6392766836209854e-08,0.0008765,4.145623247354497e-08,ElBorn
2018-03-28 17:08:00,228477496.0,3203664.0,13359,15.269626167649989,87.81002292578516,15.258373015873016,69.89102879443789,0.0396695833333333,4.6043856958605185e-08,0.0010075833333333,5.2692315416065427e-08,ElBorn
2018-03-28 17:10:00,216340608.0,2669296.0,12632,15.179561759050506,88.70018633585707,14.946432350718064,67.75161753590325,0.0376119166666666,4.6663190380607326e-08,0.00082625,4.182817956349207e-08,ElBorn
2018-03-28 17:12:00,209999880.0,2320384.0,12054,15.184855811477844,87.07648467929644,14.51386962552011,57.22385575589459,0.03578725,4.6129004418000334e-08,0.0007607499999999,4.4246393849206355e-08,ElBorn
2018-03-28 17:14:00,209355346.0,2279584.0,12153,15.224219484564925,86.96439772785529,15.36875092716214,62.64772288977897,0.0355693333333333,4.585579787765408e-08,0.00073925,4.05936421957672e-08,ElBorn
2018-03-28 17:16:00,227676960.0,3230496.0,13191,15.11958952662904,87.49464677894636,14.474603174603176,60.67860654586318,0.0390805833333333,4.619161073386627e-08,0.0009653333333333,5.5403443783068787e-08,ElBorn
2018-03-28 17:18:00,223287104.0,2637200.0,13020,15.275462755938824,87.42298411442063,14.867256542256545,78.53771986271985,0.03840975,4.579431873832697e-08,0.0009233333333333,4.249014880952381e-08,ElBorn
2018-03-28 17:20:00,232662544.0,2427536.0,13335,15.224901561856749,87.44398841639439,14.994616044616045,77.9598527098527,0.0398039166666666,4.6602155790414396e-08,0.0009396666666666,5.3799301917989424e-08,ElBorn
2018-03-28 17:22:00,234557160.0,3273104.0,13456,15.224475934923952,86.49543383941496,16.2118134569462,68.32785056634614,0.0402173333333333,4.6401100023140806e-08,0.0009395833333333,5.4462834686147194e-08,ElBorn
2018-03-28 17:24:00,228360720.0,3025304.0,13063,15.38535475074063,87.723954167526,16.162163561076603,63.20361283643893,0.0390353333333333,4.5811091340457096e-08,0.0008370833333333,4.1547510912698414e-08,ElBorn
2018-03-28 17:26:00,228858568.0,3217920.0,13409,15.32775701398449,86.68171486943687,16.223023088023087,68.47813131313131,0.0390285833333333,4.598215067609035e-08,0.0009234166666666,4.1268126322751326e-08,ElBorn
2018-03-28 17:28:00,223144176.0,2638056.0,12961,15.09649665574312,87.80569825646222,15.98624213836478,73.1342879604672,0.0382957499999999,4.6445764387158725e-08,0.0007505,4.258898412698412e-08,ElBorn
2018-03-28 17:30:00,221742288.0,2928584.0,12797,15.280031677424232,87.02640458095617,15.7490990990991,72.65709280709281,0.0379853333333333,4.616257620433103e-08,0.0009060833333333,4.656451025132275e-08,ElBorn
2018-03-28 17:32:00,230861056.0,2918384.0,13240,15.148073812200268,86.73986377382509,15.310672877846793,78.6374016563147,0.0393043333333333,4.6358276431867986e-08,0.000921,5.617231878306878e-08,ElBorn
2018-03-28 17:34:00,193429368.0,2575104.0,11185,15.112456433689792,86.65220757514867,15.322833333333334,59.33828571428571,0.0332588333333333,4.622108589035498e-08,0.0007618333333333,3.7794299933862434e-08,ElBorn
2018-03-28 17:36:00,213095497.0,2892408.0,12216,15.21507967768244,85.75858915247986,16.154901738473168,66.07152305366591,0.0361450833333333,4.623831724505128e-08,0.0008694166666666,4.3937117724867734e-08,ElBorn
2018-03-28 17:38:00,221176312.0,2927360.0,12646,15.122131069622506,88.54919097413222,16.285823503713413,77.23955875928353,0.0377564166666666,4.6833714244323546e-08,0.00084725,4.710689285714285e-08,ElBorn
2018-03-28 17:40:00,239159416.0,3310808.0,13888,15.230745829876446,87.61763202837437,15.53014331627968,73.01169847828939,0.0410006666666666,4.5711443073213885e-08,0.00099825,5.1336343855218856e-08,ElBorn
2018-03-28 17:42:00,218429560.0,2654608.0,12640,15.249720117507758,87.63774249347672,15.401432980599647,69.3660052910053,0.0374525,4.6249419682188375e-08,0.00084325,4.1236766865079373e-08,ElBorn
2018-03-28 17:44:00,226804920.0,2849752.0,13080,15.140073022332434,87.55129023635176,15.65602896129212,75.9753829016987,0.0389763333333333,4.6451325347016704e-08,0.0008926666666666,6.494118981481481e-08,ElBorn
2018-03-28 17:46:00,222981272.0,2475240.0,12750,15.24264808199805,86.82369843889825,15.540660430839,75.12429138321995,0.0382699166666666,4.669072512022309e-08,0.0008209166666666,4.579044444444445e-08,ElBorn
2018-03-28 17:48:00,209858208.0,2520424.0,12326,15.041079175529648,88.16003638457993,14.871675651392632,66.43112458820006,0.0364271666666666,4.613782232766927e-08,0.0007588333333333,5.124915542328043e-08,ElBorn
2018-03-28 17:50:00,215314744.0,2525536.0,12656,15.13641531308222,87.89841619521741,14.727812895069532,80.27876106194691,0.03718775,4.6072460945610144e-08,0.0007880833333333,5.056553108465608e-08,ElBorn
2018-03-28 17:52:00,209115896.0,2512432.0,12089,15.188889305618344,87.37472852381346,15.472076598223389,63.96735838066113,0.0355368333333333,4.62231784362589e-08,0.0007654166666666,5.040441302910053e-08,ElBorn
2018-03-28 17:54:00,178922368.0,1580352.0,10441,15.273508453175443,86.67657244816473,16.283296130952383,67.80931299603175,0.03041,4.589731926624528e-08,0.0006023333333333,4.1957876984126994e-08,ElBorn
2018-03-28 17:56:00,189447040.0,1786352.0,11059,15.35181671592646,86.50382034228105,15.00959595959596,65.1412457912458,0.0321613333333333,4.5869821299985254e-08,0.0005855,3.783055753968254e-08,ElBorn
2018-03-28 17:58:00,218136280.0,2895288.0,12702,15.303237474172754,88.40755140029752,14.617548894557824,65.14397321428571,0.0377803333333333,4.6921853349158645e-08,0.00088975,5.2921712301587295e-08,ElBorn
2018-03-28 18:00:00,202315176.0,2283400.0,11857,15.212006933705506,88.05845456768093,16.02734725965858,67.985658131177,0.0349881666666666,4.6311437063647836e-08,0.0006845,3.997180456349206e-08,ElBorn
2018-03-28 18:02:00,183507560.0,1868104.0,10775,15.266002541759276,86.63112565897524,16.157187780772684,65.44148697214735,0.031193,4.537588480813336e-08,0.000632,2.78619623015873e-08,ElBorn
2018-03-28 18:04:00,174594080.0,1735176.0,10317,15.03721010650913,87.6937212923306,16.742725643532097,62.2102449223417,0.0299563333333333,4.646942279433815e-08,0.0005675833333333,2.7424605008417508e-08,ElBorn
2018-03-28 18:06:00,238025040.0,2756464.0,13822,15.351877870805431,87.54325265831054,15.814256589485948,71.53379933012961,0.04082225,4.6044797076163354e-08,0.0009087499999999,5.082690906084656e-08,ElBorn
2018-03-28 18:08:00,191171984.0,2117376.0,11115,15.09126035621677,86.67224032363924,15.493253968253969,52.79818705259882,0.03282775,4.608989135368047e-08,0.0006504166666666,3.59602003968254e-08,ElBorn
2018-03-28 18:10:00,159326920.0,1357968.0,9382,15.148418858874257,86.31636749182131,16.978679653679652,49.054437229437234,0.02703575,4.541441851196031e-08,0.00047075,2.6453113095238097e-08,ElBorn
2018-03-28 18:12:00,199225920.0,2322664.0,11569,15.13558106597178,86.79150770207735,14.643991464510332,52.77751197963463,0.0342469166666666,4.616997038796053e-08,0.0007521666666666,4.930629927248677e-08,ElBorn
2018-03-28 18:14:00,194432720.0,2197544.0,11211,15.18591841549192,87.32297364386908,15.894502801120447,57.896883753501406,0.0329111666666666,4.588095830497425e-08,0.0006335833333333,3.7975642857142855e-08,ElBorn
2018-03-28 18:16:00,171609624.0,1926960.0,10139,15.13122149618095,87.5516659981383,14.622346230158731,63.9041335978836,0.0295088333333333,4.6324158493073286e-08,0.00060125,3.6031600529100526e-08,ElBorn
2018-03-28 18:18:00,165524976.0,1558984.0,9591,15.09829933356221,87.29464287450092,16.07736842105263,52.91546365914787,0.0279478333333333,4.5044532329128244e-08,0.0004585833333333,2.3954495039682544e-08,ElBorn
2018-03-28 18:20:00,177166536.0,2013552.0,10216,15.283744200953295,86.2602256081406,15.797905525846703,57.1897971309736,0.029972,4.5805461444747696e-08,0.0006055,3.4752076479076485e-08,ElBorn
2018-03-28 18:22:00,166001264.0,1731752.0,9689,15.174316977657702,87.82084975265677,16.744444444444444,53.98292370711726,0.0282180833333333,4.5743283976993486e-08,0.0004714166666666,3.0787934523809525e-08,ElBorn
2018-03-28 18:24:00,186956048.0,2410624.0,10911,15.271956452145597,87.75376429809035,16.476598639455784,71.2247619047619,0.03169,4.5203456882103385e-08,0.00074,4.174418353174603e-08,ElBorn
2018-03-28 18:26:00,231599145.0,2345728.0,12463,15.257532098881056,87.14073969015699,14.705997732426304,75.72715419501134,0.0369205,4.6721807452432585e-08,0.0007628333333333,3.801661408730159e-08,ElBorn
2018-03-28 18:28:00,218618816.0,2447120.0,12558,15.21307364143528,87.67261385340052,14.87391975308642,71.83256172839506,0.03730425,4.6785560174638035e-08,0.00075325,4.0108636243386244e-08,ElBorn
2018-03-28 18:30:00,215120408.0,2566680.0,12433,15.27109153954954,86.77601738757863,15.753897789645452,68.31733793205755,0.03663625,4.6104999474396384e-08,0.0008170833333333,4.865949702380952e-08,ElBorn
2018-03-28 18:32:00,204713992.0,2553888.0,12017,15.283456599717274,87.04665363198824,15.414803565610017,73.03197761020341,0.03472575,4.5912069654568156e-08,0.0007546666666666,3.5496322210197214e-08,ElBorn
2018-03-28 18:34:00,155180344.0,1426224.0,9248,15.15082927158635,86.65406623106851,16.9516731016731,69.85850493350495,0.0262033333333333,4.456915162416808e-08,0.000454,2.269692923280423e-08,ElBorn
2018-03-28 18:36:00,189661345.0,1942408.0,11108,15.285016494874544,88.5524629548891,15.112170596393897,55.61367313915857,0.032369,4.5853086699286884e-08,0.00066275,2.7160603174603176e-08,ElBorn
2018-03-28 18:38:00,217685568.0,3152680.0,12531,15.17122526790024,87.3746088242431,16.520402298850573,76.72528735632184,0.0372944166666666,4.64093401579062e-08,0.0008945833333333,4.868392361111112e-08,ElBorn
2018-03-28 18:40:00,199313376.0,2280880.0,11639,15.16309333509571,88.04561749887951,14.159534632034632,69.73901515151515,0.0341918333333333,4.685354124494901e-08,0.0008106666666666,4.522469775132275e-08,ElBorn
2018-03-28 18:42:00,189934376.0,2227584.0,11109,15.141068872749605,88.03872565742958,16.154875283446714,61.13328798185941,0.0326516666666666,4.6371598250123546e-08,0.0007170833333333,4.1261482142857145e-08,ElBorn
2018-03-28 18:44:00,181240776.0,2322328.0,10631,15.257161638263945,87.97627048742503,15.407468553459118,64.04336253369273,0.0312758333333333,4.687190889241776e-08,0.0006848333333333,4.4916957341269846e-08,ElBorn
2018-03-28 18:46:00,189140208.0,2086712.0,11029,15.274095470640228,87.6278483329631,14.943380062305296,59.94337264500816,0.03223375,4.6355720968599094e-08,0.0007239166666666,4.9573645171957674e-08,ElBorn
2018-03-28 18:48:00,202776688.0,2573848.0,11718,15.15615962607769,86.73684791157953,16.065246832678024,61.06166448230669,0.0347680833333333,4.6139492598577046e-08,0.0007729999999999,4.949326984126984e-08,ElBorn
2018-03-28 18:50:00,184729936.0,2127744.0,10837,15.17404020554164,87.22489592858959,15.037788778877887,64.42425742574258,0.0317209166666666,4.573938516625333e-08,0.0006033333333333,3.4600628968253964e-08,ElBorn
2018-03-28 18:52:00,182037952.0,1776840.0,10554,15.342766882597877,86.70240491422483,15.715864833906071,65.88786614302079,0.03116075,4.694849243977465e-08,0.000547,2.839238822751323e-08,ElBorn
2018-03-28 18:54:00,169804048.0,1705448.0,10089,15.192743663613417,86.72444640023159,15.01355218855219,61.9669191919192,0.0289735,4.564678560845804e-08,0.0005805,3.957292956349206e-08,ElBorn
2018-03-28 18:56:00,171031792.0,1837888.0,9954,15.235128619106597,86.71032977277146,15.097028318903318,61.60568632756133,0.0290013333333333,4.53840569947518e-08,0.0005646666666666,2.8596373015873017e-08,ElBorn
2018-03-28 18:58:00,187304672.0,2077512.0,11016,15.095461884174588,87.43630059299701,16.309972556000595,49.37895341937399,0.0322555833333333,4.590292535642097e-08,0.00076675,4.3502919312169314e-08,ElBorn
2018-03-28 19:00:00,183927816.0,2233560.0,10791,15.235106336051164,87.91600319347859,14.2713058419244,66.06617574864998,0.0316318333333333,4.6243352514707874e-08,0.00061075,3.151802182539682e-08,ElBorn
2018-03-28 19:02:00,193465176.0,2267176.0,11341,15.195103430021408,88.29830677651817,15.00159090909091,61.088199855699855,0.03323275,4.643153810313105e-08,0.0007414166666666,4.735831977513228e-08,ElBorn
2018-03-28 19:04:00,192403928.0,1995920.0,11019,15.164959672615346,87.82029184711817,15.4109477124183,59.65767973856209,0.03267,4.6103510906249116e-08,0.00064,3.4140847222222226e-08,ElBorn
2018-03-28 19:06:00,194210312.0,2316624.0,11181,15.194091811357197,86.34105728120406,14.572178130511464,76.9673721340388,0.0329445833333333,4.6512205109879485e-08,0.0006988333333333,4.814839682539682e-08,ElBorn
2018-03-28 19:08:00,205901176.0,2362200.0,11774,15.372377232904798,86.08577348331772,15.848023360287511,62.64117999401019,0.0354188333333333,4.6758933159591195e-08,0.0007268333333333,4.38147791005291e-08,ElBorn
2018-03-28 19:10:00,170619192.0,1722800.0,10127,15.221236909755683,86.82877144339241,15.19199948796723,43.70462109575013,0.0291771666666666,4.578959666544268e-08,0.00054025,2.842427380952381e-08,ElBorn
2018-03-28 19:12:00,179238240.0,2081088.0,10310,15.277896100665128,88.14909649565296,15.619812030075186,69.57264411027569,0.0304381666666666,4.6315825489263737e-08,0.0006118333333333,3.5534842261904774e-08,ElBorn
2018-03-28 19:14:00,165328760.0,1497616.0,9691,15.02752206704746,87.2770629363933,15.715059523809522,50.291178571428574,0.02817425,4.592676990838466e-08,0.0004885833333333,3.114979563492063e-08,ElBorn
2018-03-28 19:16:00,197293136.0,2270656.0,11447,15.316279728206988,87.17883539297274,15.45776591010236,70.7444147752559,0.0336843333333333,4.6573694961104455e-08,0.0007194166666666,4.249532076719577e-08,ElBorn
2018-03-28 19:18:00,205941520.0,2385264.0,11966,15.181975564262707,88.3479731217173,16.117685542685543,73.01049978549979,0.0352767499999999,4.64669303702619e-08,0.00078925,3.5699096230158736e-08,ElBorn
2018-03-28 19:20:00,171305632.0,1737472.0,10032,15.369447120456874,88.64339927337195,15.281508754704632,45.65686467026673,0.0290261666666666,4.5831861391022233e-08,0.0005612499999999,3.816925033068783e-08,ElBorn
2018-03-28 19:22:00,182554272.0,1788968.0,10501,15.15345030632752,87.70251947615974,15.528412698412698,71.228820861678,0.0311524166666666,4.6662487643957226e-08,0.0005893333333333,4.421691765873015e-08,ElBorn
2018-03-28 19:24:00,166897256.0,1432104.0,9773,15.2410287459455,87.18863490665179,14.50353037766831,49.3707991242474,0.02836075,4.6245684414972295e-08,0.00047,2.2920494047619052e-08,ElBorn
2018-03-28 19:26:00,191784512.0,2426816.0,11174,15.149840462800473,87.58779549109349,14.729773462783172,50.37198335644938,0.0328100833333333,4.5987286573178313e-08,0.0006540833333333,3.5410734457671965e-08,ElBorn
2018-03-28 19:28:00,192839056.0,2374464.0,10989,15.31408840363563,87.60447428533965,16.120402545402545,62.68018375518376,0.03253025,4.532503970550313e-08,0.0007645833333333,4.053247652116402e-08,ElBorn
2018-03-28 19:30:00,185995664.0,1880552.0,10792,15.096766252722658,87.2477980768786,13.69922206506365,68.22444601603017,0.0318714166666666,4.654583147237271e-08,0.0006018333333333,3.464842063492063e-08,ElBorn
2018-03-28 19:32:00,193953832.0,1929176.0,11341,15.157216247598686,88.15718521109665,15.096696696696696,61.31111111111112,0.0331295833333333,4.6322797969577686e-08,0.00063625,3.2231861111111114e-08,ElBorn
2018-03-28 19:34:00,172600448.0,1632608.0,10142,15.119352855154284,85.60541206025742,16.017907801418442,56.87646909827761,0.0294748333333333,4.650466672045872e-08,0.00054725,3.277627380952381e-08,ElBorn
2018-03-28 19:36:00,157365240.0,1314040.0,9342,15.140199540581367,86.56031092628601,14.812770562770565,59.004653679653686,0.026752,4.5654715449781575e-08,0.00049125,2.7631861111111113e-08,ElBorn
2018-03-28 19:38:00,163995136.0,1428600.0,9698,15.35776923964719,86.76319546964676,15.968011204481792,56.59103641456583,0.0281098333333333,4.6323008720169216e-08,0.0004560833333333,2.849311507936508e-08,ElBorn
2018-03-28 19:40:00,162337680.0,1783096.0,9599,15.179344396468066,87.16795596964785,16.018527640941432,34.8196223316913,0.02769925,4.6987944934844184e-08,0.0005465,3.0365599206349213e-08,ElBorn
2018-03-28 19:42:00,172463520.0,1971960.0,10062,15.265461228945751,87.86095640431407,16.251075268817203,61.49229390681004,0.0295543333333333,4.718868558751192e-08,0.00059375,3.946933333333333e-08,ElBorn
2018-03-28 19:44:00,162251192.0,1593016.0,9514,15.11913626141631,87.24540292210527,15.188802083333334,62.82089533730159,0.0278983333333333,4.623927403741606e-08,0.0004745833333333,3.9864945436507946e-08,ElBorn
2018-03-28 19:46:00,143975912.0,1375912.0,8450,15.225104544101177,88.13484120370785,14.598837209302326,53.04651162790697,0.0241530833333333,4.5728310056291755e-08,0.0004325,2.4498875e-08,ElBorn
2018-03-28 19:48:00,186498680.0,1923072.0,10901,15.241560022078197,87.2648628452695,14.8753559155621,62.90959744722632,0.0317638333333333,4.574045325649516e-08,0.0006055833333333,3.145840079365079e-08,ElBorn
2018-03-28 19:50:00,166075240.0,1826600.0,9697,15.200399448401006,86.91159578121803,15.57166149068323,58.151371635610765,0.028596,4.578614508267588e-08,0.0005539166666666,3.182837301587302e-08,ElBorn
2018-03-28 19:52:00,183790768.0,2325056.0,10703,15.299069873822358,85.47642059030017,15.50136217948718,63.2082532051282,0.03095775,4.596440094383808e-08,0.0007207499999999,4.1606115079365084e-08,ElBorn
2018-03-28 19:54:00,163768672.0,1892576.0,9620,15.122150953148298,88.40275515492415,15.196605876393113,57.29118541033435,0.0281794166666666,4.6050500228804854e-08,0.00062075,4.3603625e-08,ElBorn
2018-03-28 19:56:00,163955873.0,1681680.0,9641,15.268232618540518,87.4810770501359,15.01644257703081,67.0604761904762,0.0276724166666666,4.534698296872117e-08,0.0005585,3.3049821428571435e-08,ElBorn
2018-03-28 19:58:00,217825376.0,2589136.0,12572,15.152942675393753,87.16912627507558,15.303302277432712,70.59502070393376,0.03768925,4.6625480506448076e-08,0.0008101666666666,4.8084788690476194e-08,ElBorn
2018-03-28 20:00:00,200508976.0,2404992.0,11658,15.150128663465743,87.22121933826791,15.702548036758564,69.47801448064607,0.0343969166666666,4.5902655189496864e-08,0.0007210833333333,3.889777215608466e-08,ElBorn
2018-03-28 20:02:00,178883176.0,2335952.0,10562,15.03517367163531,87.2861996432347,15.741588785046728,54.56713395638629,0.03050075,4.558588476456461e-08,0.0006885,3.3376708333333334e-08,ElBorn
2018-03-28 20:04:00,173137368.0,1910632.0,10125,15.013399637650622,86.4938776687889,15.17610229276896,51.43885682219016,0.0295194166666666,4.6204483713523336e-08,0.00055925,3.8211419973544976e-08,ElBorn
2018-03-28 20:06:00,190524816.0,2147208.0,11187,15.227757771402404,86.23591904252694,16.640429958391124,73.29211742949607,0.0325143333333333,4.5660743867160947e-08,0.0006448333333333,4.242630158730158e-08,ElBorn
2018-03-28 20:08:00,203143736.0,2129224.0,11676,15.1340876794618,87.54698835467416,14.198230088495576,63.58341761483354,0.03471775,4.6105544591875644e-08,0.0007274166666666,4.9851451388888896e-08,ElBorn
2018-03-28 20:10:00,196628360.0,2405888.0,11631,15.120468821142168,87.73678108421683,16.056149432328677,53.08493731111656,0.0336531666666666,4.5652874577386253e-08,0.00069025,3.591899440836941e-08,ElBorn
2018-03-28 20:12:00,190065433.0,1957920.0,11191,15.181929822233204,87.36155349224383,14.730643738977072,57.33077601410936,0.0324820833333333,4.6434540562171576e-08,0.0006479166666666,3.4762869047619054e-08,ElBorn
2018-03-28 20:14:00,161476152.0,1791616.0,9465,15.22137403774439,87.5485028598583,15.411538461538465,43.711172161172165,0.0273735,4.447088099754265e-08,0.0005051666666666,3.0276680555555554e-08,ElBorn
2018-03-28 20:16:00,158942720.0,1612816.0,9482,15.096877417840174,87.86892327280171,14.34711246200608,36.39240121580547,0.0274838333333333,4.6146785778533714e-08,0.0004944166666666,3.0537277777777776e-08,ElBorn
2018-03-28 20:18:00,143148384.0,1336984.0,8627,14.991572518245343,86.86958794120409,16.197967479674798,48.80191637630662,0.0245676666666666,4.531839049283616e-08,0.0003993333333333,2.2056435515873018e-08,ElBorn
